"#name,fg,bg,hl-fg,hl-bg,cur-fg,cur-bg,ansi-0,ansi-1,ansi-2,ansi-3,ansi-4,ansi-5,ansi-6,ansi-7,ansi-8,ansi-9,ansi-10,ansi-11,ansi-12,ansi-13,ansi-14,ansi-15"
tempus-future,#b4abac,#090a18,#a7a2c4,#2b1329,#090a18,#b4abac,#090a18,#ff7e8f,#6aba39,#bfa51a,#4ab2d7,#e58f84,#2ab7bb,#a7a2c4,#2b1329,#f78e2f,#60ba80,#de9b1d,#8ba7ea,#e08bd6,#2cbab6,#b4abac
tempus-night,#e0e0e0,#1a1a1a,#c4bdaf,#242536,#1a1a1a,#e0e0e0,#1a1a1a,#ff929f,#5fc940,#c5b300,#5fb8ff,#ef91df,#1dc5c3,#c4bdaf,#242536,#f69d6a,#88c400,#d7ae00,#8cb4f0,#de99f0,#00ca9a,#e0e0e0
tempus-past,#53545b,#f3f2f4,#80565d,#eae2de,#f3f2f4,#53545b,#eae2de,#c00c50,#0a7040,#a6403a,#1763aa,#b02874,#096a83,#53545b,#f3f2f4,#bd3133,#337243,#8d554a,#5559bb,#b022a7,#07707a,#80565d
tempus-rift,#bbbcbc,#162c22,#ab9aa9,#283431,#162c22,#bbbcbc,#162c22,#c19904,#34b534,#7fad00,#30aeb0,#c8954c,#5fad8f,#ab9aa9,#283431,#d2a634,#6ac134,#82bd00,#56bdad,#cca0ba,#10c480,#bbbcbc
tempus-spring,#b5b8b7,#283a37,#99afae,#2a453d,#283a37,#b5b8b7,#283a37,#ff8b5f,#5ec04d,#b0b01a,#39bace,#e99399,#36c08e,#99afae,#2a453d,#e19e00,#73be0d,#c6a843,#70afef,#d095e2,#3cbfaf,#b5b8b7
tempus-summer,#a0abae,#202c3d,#949cbf,#39304f,#202c3d,#a0abae,#202c3d,#fe6f70,#4eb075,#ba9a0a,#60a1e6,#d285ad,#3dae9f,#949cbf,#39304f,#ec7f4f,#5baf4f,#be981f,#8599ef,#cc82d7,#2aacbf,#a0abae
tempus-tempest,#b6e0ca,#282b2b,#b0c8ca,#323535,#282b2b,#b6e0ca,#282b2b,#cfc80a,#7ad97a,#bfcc4a,#60d7cd,#c5c4af,#8bd0bf,#b0c8ca,#323535,#d1d933,#99e299,#bbde4f,#74e4cd,#d2d4aa,#9bdfc4,#b6e0ca
tempus-totus,#4a484d,#ffffff,#5e4b4f,#efefef,#ffffff,#4a484d,#efefef,#a50000,#005d26,#714700,#1d3ccf,#88267a,#185570,#4a484d,#ffffff,#992030,#4a5500,#8a3600,#2d45b0,#700dc9,#005289,#5e4b4f
tempus-warp,#a29fa0,#001514,#968282,#261c2c,#001514,#a29fa0,#001514,#ff3737,#169c16,#9f8500,#5781ef,#da4ebf,#009880,#968282,#261c2c,#f0681a,#3aa73a,#ba8a00,#8887f0,#d85cf2,#1da1af,#a29fa0
tempus-winter,#8da3b8,#202427,#91959b,#2a2e38,#202427,#8da3b8,#202427,#ed6e5a,#4aa920,#9a9921,#7b91df,#d17e80,#4fa394,#91959b,#2a2e38,#de7b28,#00ab5f,#af9155,#329fcb,#ca77c5,#1ba6a4,#8da3b8
terafox,#e6eaea,#152528,#e6eaea,#293e40,#152528,#e6eaea,#2f3239,#e85c51,#7aa4a1,#fda47f,#5a93aa,#ad5c7c,#a1cdd8,#ebebeb,#4e5157,#eb746b,#8eb2af,#fdb292,#73a3b7,#b97490,#afd4de,#eeeeee
terminal-basic,#000000,#ffffff,#000000,#a4c9ff,#000000,#7f7f7f,#bfbfbf,#990000,#00a600,#999900,#0000b2,#b200b2,#00a6b2,#000000,#e5e5e5,#e50000,#00d900,#e5e500,#0000ff,#e500e5,#00e5e5,#666666
thayer-bright,#f8f8f8,#1b1d1e,#ffffff,#4d4d4d,#1b1d1e,#fc971f,#1b1d1e,#f92672,#4df840,#f4fd22,#2757d6,#8c54fe,#38c8b5,#ccccc6,#505354,#ff5995,#b6e354,#feed6c,#3f78ff,#9e6ffe,#23cfd5,#f8f8f2
the-hulk,#b5b5b5,#1b1d1e,#0b6309,#4d504c,#1b1d1e,#16b61b,#1b1d1e,#269d1b,#13ce30,#63e457,#2525f5,#641f74,#378ca9,#d9d8d1,#505354,#8dff2a,#48ff77,#3afe16,#506b95,#72589d,#4085a6,#e5e6e1
tinacious-design-dark,#cbcbf0,#1d1d26,#ffffff,#ff3399,#1d1d26,#cbcbf0,#1d1d26,#ff3399,#00d364,#ffcc66,#00cbff,#cc66ff,#00ceca,#cbcbf0,#636667,#ff2f92,#00d364,#ffd479,#00cbff,#d783ff,#00d5d4,#d5d6f3
tinacious-design-light,#1d1d26,#f8f8ff,#ffffff,#ff3399,#ffffff,#cbcbf0,#cbcbf0,#ff3399,#00d364,#ffcc66,#00cbff,#cc66ff,#00ceca,#1d1d26,#d5d6f3,#ff2f92,#00d364,#ffd479,#00cbff,#d783ff,#00d5d4,#636667
tokyonight,#c0caf5,#1a1b26,#c0caf5,#33467c,#1a1b26,#c0caf5,#15161e,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#a9b1d6,#414868,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#c0caf5
tokyonight-day,#3760bf,#e1e2e7,#3760bf,#99a7df,#e1e2e7,#3760bf,#e9e9ed,#f52a65,#587539,#8c6c3e,#2e7de9,#9854f1,#007197,#6172b0,#a1a6c5,#f52a65,#587539,#8c6c3e,#2e7de9,#9854f1,#007197,#3760bf
tokyonight-light,#343b58,#d6d8df,#d6d8df,#343b58,#d6d8df,#343b58,#707280,#8c4351,#33635c,#8f5e15,#2959aa,#7b43ba,#006c86,#343b58,#707280,#8c4351,#33635c,#8f5e15,#2959aa,#7b43ba,#006c86,#343b58
tokyonight-moon,#c8d3f5,#222436,#c8d3f5,#2d3f76,#222436,#c8d3f5,#1b1d2b,#ff757f,#c3e88d,#ffc777,#82aaff,#c099ff,#86e1fc,#828bb8,#444a73,#ff757f,#c3e88d,#ffc777,#82aaff,#c099ff,#86e1fc,#c8d3f5
tokyonight-night,#c0caf5,#1a1b26,#1a1b26,#c0caf5,#1a1b26,#c0caf5,#15161e,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#a9b1d6,#414868,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#c0caf5
tokyonight-storm,#c0caf5,#24283b,#24283b,#c0caf5,#24283b,#c0caf5,#1d202f,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#a9b1d6,#414868,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#c0caf5
tomorrow,#4d4d4c,#ffffff,#4d4d4c,#d6d6d6,#ffffff,#4d4d4c,#ffffff,#c82829,#718c00,#eab700,#4271ae,#8959a8,#3e999f,#000000,#ffffff,#c82829,#718c00,#eab700,#4271ae,#8959a8,#3e999f,#000000
tomorrow-night,#c5c8c6,#1d1f21,#c5c8c6,#373b41,#1d1f21,#c5c8c6,#000000,#cc6666,#b5bd68,#f0c674,#81a2be,#b294bb,#8abeb7,#ffffff,#000000,#cc6666,#b5bd68,#f0c674,#81a2be,#b294bb,#8abeb7,#ffffff
tomorrow-night-blue,#ffffff,#002451,#ffffff,#003f8e,#002451,#ffffff,#000000,#ff9da4,#d1f1a9,#ffeead,#bbdaff,#ebbbff,#99ffff,#ffffff,#000000,#ff9da4,#d1f1a9,#ffeead,#bbdaff,#ebbbff,#99ffff,#ffffff
tomorrow-night-bright,#eaeaea,#000000,#eaeaea,#424242,#000000,#eaeaea,#000000,#d54e53,#b9ca4a,#e7c547,#7aa6da,#c397d8,#70c0b1,#ffffff,#000000,#d54e53,#b9ca4a,#e7c547,#7aa6da,#c397d8,#70c0b1,#ffffff
tomorrow-night-burns,#a1b0b8,#151515,#2a2d32,#b0bec5,#151515,#ff443e,#252525,#832e31,#a63c40,#d3494e,#fc595f,#df9395,#ba8586,#f5f5f5,#5d6f71,#832e31,#a63c40,#d2494e,#fc595f,#df9395,#ba8586,#f5f5f5
tomorrow-night-eighties,#cccccc,#2d2d2d,#cccccc,#515151,#2d2d2d,#cccccc,#000000,#f2777a,#99cc99,#ffcc66,#6699cc,#cc99cc,#66cccc,#ffffff,#000000,#f2777a,#99cc99,#ffcc66,#6699cc,#cc99cc,#66cccc,#ffffff
toychest,#31d07b,#24364b,#d5d5d5,#5f217a,#24364b,#d5d5d5,#2c3f58,#be2d26,#1a9172,#db8e27,#325d96,#8a5edc,#35a08f,#23d183,#336889,#dd5944,#31d07b,#e7d84b,#34a6da,#ae6bdc,#42c3ae,#d5d5d5
treehouse,#786b53,#191919,#fac800,#786b53,#191919,#fac814,#321300,#b2270e,#44a900,#aa820c,#58859a,#97363d,#b25a1e,#786b53,#433626,#ed5d20,#55f238,#f2b732,#85cfed,#e14c5a,#f07d14,#ffc800
twilight,#ffffd4,#141414,#ffffd4,#313131,#141414,#ffffff,#141414,#c06d44,#afb97a,#c2a86c,#44474a,#b4be7c,#778385,#ffffd4,#262626,#de7c4c,#ccd88c,#e2c47e,#5a5e62,#d0dc8e,#8a989b,#ffffd4
ubuntu,#eeeeec,#300a24,#000000,#b5d5ff,#000000,#bbbbbb,#2e3436,#cc0000,#4e9a06,#c4a000,#3465a4,#75507b,#06989a,#d3d7cf,#555753,#ef2929,#8ae234,#fce94f,#729fcf,#ad7fa8,#34e2e2,#eeeeec
ultradark,#ffffff,#000000,#cccccc,#222222,#000000,#fefefe,#000000,#f07178,#c3e88d,#ffcb6b,#82aaff,#c792ea,#89ddff,#cccccc,#333333,#f6a9ae,#dbf1ba,#ffdfa6,#b4ccff,#ddbdf2,#b8eaff,#ffffff
ultraviolent,#c1c1c1,#242728,#c3c7cb,#574c49,#242728,#c1c1c1,#242728,#ff0090,#b6ff00,#fff727,#47e0fb,#d731ff,#0effbb,#e1e1e1,#636667,#fb58b4,#deff8c,#ebe087,#7fecff,#e681ff,#69fcd3,#f9f9f5
underthesea,#ffffff,#011116,#4dffda,#415555,#011116,#4afcd6,#022026,#b2302d,#00a941,#59819c,#459a86,#00599d,#5d7e19,#405555,#384451,#ff4242,#2aea5e,#8ed4fd,#61d5ba,#1298ff,#98d028,#58fbd6
unikitty,#0b0b0b,#ff8cd9,#ffffff,#3ea9fe,#ff8cd9,#bafc8b,#e2d7e1,#a80f20,#bafc8b,#eedf4b,#145fcd,#ff36a2,#6bd1bc,#0c0c0c,#fff3fe,#d91329,#d3ffaf,#ffef50,#0075ea,#fdd5e5,#79ecd5,#434343
urple,#877a9b,#1b1b23,#1b1b22,#a063eb,#1b1b22,#a063eb,#000000,#b0425b,#37a415,#ad5c42,#564d9b,#6c3ca1,#808080,#87799c,#5d3225,#ff6388,#29e620,#f08161,#867aed,#a05eee,#eaeaea,#bfa3ff
vaughn,#dcdccc,#25234f,#000000,#b5d5ff,#000000,#ff5555,#25234f,#705050,#60b48a,#dfaf8f,#5555ff,#f08cc3,#8cd0d3,#709080,#709080,#dca3a3,#60b48a,#f0dfaf,#5555ff,#ec93d3,#93e0e3,#ffffff
vesper,#ffffff,#101010,#acb1ab,#988049,#101010,#acb1ab,#101010,#f5a191,#90b99f,#e6b99d,#aca1cf,#e29eca,#ea83a5,#a0a0a0,#7e7e7e,#ff8080,#99ffe4,#ffc799,#b9aeda,#ecaad6,#f591b2,#ffffff
vibrantink,#ffffff,#000000,#000000,#b5d5ff,#000000,#ffffff,#878787,#ff6600,#ccff04,#ffcc00,#44b4cc,#9933cc,#44b4cc,#f5f5f5,#555555,#ff0000,#00ff00,#ffff00,#0000ff,#ff00ff,#00ffff,#e5e5e5
vimbones,#353535,#f0f0ca,#353535,#d7d7d7,#f0f0ca,#353535,#f0f0ca,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#353535,#c6c6a3,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#5c5c5c
violet-dark,#708284,#1c1d1f,#1c1d1f,#595ab7,#1c1d1f,#708284,#56595c,#c94c22,#85981c,#b4881d,#2e8bce,#d13a82,#32a198,#c9c6bd,#45484b,#bd3613,#738a04,#a57705,#2176c7,#c61c6f,#259286,#c9c6bd
violet-light,#536870,#fcf4dc,#fcf4dc,#595ab7,#fcf4dc,#536870,#d3d0c9,#c94c22,#85981c,#b4881d,#2e8bce,#d13a82,#32a198,#56595c,#c9c6bd,#bd3613,#738a04,#a57705,#2176c7,#c61c6f,#259286,#45484b
visibone,#ffffff,#010101,#010101,#ffffff,#010101,#ffffff,#666666,#cc6666,#66cc99,#cc9966,#6699cc,#cc6699,#66cccc,#cccccc,#999999,#ff9999,#99ffcc,#ffcc99,#99ccff,#ff99cc,#99ffff,#ffffff
warmneon,#afdab6,#404040,#ffffff,#b0ad21,#404040,#30ff24,#000000,#e24346,#39b13a,#dae145,#4261c5,#f920fb,#2abbd4,#d0b8a3,#d8c8bb,#e97071,#9cc090,#ddda7a,#7b91d6,#f674ba,#5ed1e5,#fefcfc
wez,#b3b3b3,#000000,#000000,#4d52f8,#000000,#53ae71,#000000,#cc5555,#55cc55,#cdcd55,#5555cc,#cc55cc,#7acaca,#cccccc,#555555,#ff5555,#55ff55,#ffff55,#5555ff,#ff55ff,#55ffff,#ffffff
whimsy,#b3b0d6,#29283b,#ffffff,#3d3c58,#29283b,#b3b0d6,#535178,#ef6487,#5eca89,#fdd877,#65aef7,#aa7ff0,#43c1be,#ffffff,#535178,#ef6487,#5eca89,#fdd877,#65aef7,#aa7ff0,#43c1be,#ffffff
wildcherry,#dafaff,#1f1726,#e4ffff,#002831,#e4ffff,#dd00ff,#000507,#d94085,#2ab250,#ffd16f,#883cdc,#ececec,#c1b8b7,#fff8de,#009cc9,#da6bac,#f4dca5,#eac066,#308cba,#ae636b,#ff919d,#e4838d
wilmersdorf,#c6c6c6,#282b33,#c6c6c6,#1f2024,#282b33,#7ebebd,#34373e,#e06383,#7ebebd,#cccccc,#a6c1e0,#e1c1ee,#5b94ab,#ababab,#434750,#fa7193,#8fd7d6,#d1dfff,#b2cff0,#efccfd,#69abc5,#d3d3d3
wombat,#dedacf,#171717,#b6bbc0,#453b39,#171717,#bbbbbb,#000000,#ff615a,#b1e969,#ebd99c,#5da9f6,#e86aff,#82fff7,#dedacf,#313131,#f58c80,#ddf88f,#eee5b2,#a5c7ff,#ddaaff,#b7fff9,#ffffff
wryan,#999993,#101010,#ffffff,#4d4d4d,#101010,#9e9ecb,#333333,#8c4665,#287373,#7c7c99,#395573,#5e468c,#31658c,#899ca1,#3d3d3d,#bf4d80,#53a6a6,#9e9ecb,#477ab3,#7e62b3,#6096bf,#c0c0c0
xcodedark,#dfdfe0,#292a30,#dfdfe0,#414453,#292a30,#dfdfe0,#414453,#ff8170,#78c2b3,#d9c97c,#4eb0cc,#ff7ab2,#b281eb,#dfdfe0,#7f8c98,#ff8170,#acf2e4,#ffa14f,#6bdfff,#ff7ab2,#dabaff,#dfdfe0
xcodedarkhc,#ffffff,#1f1f24,#ffffff,#43454b,#1f1f24,#ffffff,#43454b,#ff8a7a,#83c9bc,#d9c668,#4ec4e6,#ff85b8,#cda1ff,#ffffff,#838991,#ff8a7a,#b1faeb,#ffa14f,#6bdfff,#ff85b8,#e5cfff,#ffffff
xcodelight,#262626,#ffffff,#262626,#b4d8fd,#ffffff,#262626,#b4d8fd,#d12f1b,#3e8087,#78492a,#0f68a0,#ad3da4,#804fb8,#262626,#8a99a6,#d12f1b,#23575c,#78492a,#0b4f79,#ad3da4,#4b21b0,#262626
xcodelighthc,#000000,#ffffff,#000000,#b4d8fd,#ffffff,#000000,#b4d8fd,#ad1805,#355d61,#78492a,#0058a1,#9c2191,#703daa,#000000,#8a99a6,#ad1805,#174145,#78492a,#003f73,#9c2191,#441ea1,#000000
xcodewwdc,#e7e8eb,#292c36,#e7e8eb,#494d5c,#292c36,#e7e8eb,#494d5c,#bb383a,#94c66e,#d28e5d,#8884c5,#b73999,#00aba4,#e7e8eb,#7f869e,#bb383a,#94c66e,#d28e5d,#8884c5,#b73999,#00aba4,#e7e8eb
xterm,#e5e5e5,#000000,#000000,#e5e5e5,#000000,#e5e5e5,#000000,#cd0000,#00cd00,#cdcd00,#0000ee,#cd00cd,#00cdcd,#e5e5e5,#7f7f7f,#ff0000,#00ff00,#ffff00,#5c5cff,#ff00ff,#00ffff,#ffffff
zenbones,#2c363c,#f0edec,#2c363c,#cbd9e3,#f0edec,#2c363c,#f0edec,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#2c363c,#cfc1ba,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#4f5e68
zenbones-dark,#b4bdc3,#1c1917,#b4bdc3,#3d4042,#1c1917,#c4cacf,#1c1917,#de6e7c,#819b69,#b77e64,#6099c0,#b279a7,#66a5ad,#b4bdc3,#403833,#e8838f,#8bae68,#d68c67,#61abda,#cf86c1,#65b8c1,#888f94
zenbones-light,#2c363c,#f0edec,#2c363c,#cbd9e3,#f0edec,#2c363c,#f0edec,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#2c363c,#cfc1ba,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#4f5e68
zenburn,#dcdccc,#111111,#111111,#dcdccc,#111111,#dcdccc,#222222,#cc9393,#7f9f7f,#d0bf8f,#6ca0a3,#dc8cc3,#93e0e3,#dcdccc,#666666,#dca3a3,#bfebbf,#f0dfaf,#8cd0d3,#fcace3,#b3ffff,#ffffff
zenburned,#f0e4cf,#404040,#f0e4cf,#746956,#404040,#f3eadb,#404040,#e3716e,#819b69,#b77e64,#6099c0,#b279a7,#66a5ad,#f0e4cf,#625a5b,#ec8685,#8bae68,#d68c67,#61abda,#cf86c1,#65b8c1,#c0ab86
zenwritten-dark,#bbbbbb,#191919,#bbbbbb,#404040,#191919,#c9c9c9,#191919,#de6e7c,#819b69,#b77e64,#6099c0,#b279a7,#66a5ad,#bbbbbb,#3d3839,#e8838f,#8bae68,#d68c67,#61abda,#cf86c1,#65b8c1,#8e8e8e
zenwritten-light,#353535,#eeeeee,#353535,#d7d7d7,#eeeeee,#353535,#eeeeee,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#353535,#c6c3c3,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#5c5c5c
